"Reveal.","46","849","53.32","2022-12-09 09:28:50"
"Use court.","68","13298","24.20","2022-12-09 12:12:23"
"Task it.","190","1310","82.01","2022-12-27 17:12:00"
"Radio.","131","564","7.27","2022-12-20 12:59:10"
"Tend.","28","2222","50.51","2022-12-22 09:55:22"
"Art.","88","13506","88.93","2022-12-26 03:01:28"
"Church.","66","126","83.89","2023-01-03 18:54:41"
"Site step.","82","16681","9.43","2023-01-02 22:32:25"
"At.","87","15398","78.85","2022-12-10 05:37:48"
"Sometimes.","163","11472","75.83","2023-01-04 14:06:53"
"Race.","82","11373","18.60","2022-12-27 05:37:54"
"Student.","199","8863","54.68","2022-12-08 19:04:19"
"Raise.","109","13345","3.66","2023-01-05 11:38:07"
"Need deep.","196","9603","75.55","2022-12-27 21:08:36"
"Yes bag.","27","6468","93.59","2022-12-24 06:57:56"
"Various.","98","292","68.07","2022-12-20 23:51:56"
"Trip only.","72","10775","23.00","2022-12-20 01:24:40"
"Memory.","37","13802","43.98","2022-12-13 12:53:07"
"Feel need.","6","5947","15.98","2022-12-27 16:33:36"
"Cause.","152","9182","64.06","2022-12-21 20:59:39"
"Time.","151","296","80.41","2023-01-03 11:47:49"
"Six hold.","129","3124","82.90","2022-12-29 03:59:45"
"Pressure.","81","19179","40.91","2022-12-19 14:24:56"
"Teach.","182","9752","76.52","2022-12-12 17:27:18"
"Top able.","145","3641","30.56","2023-01-04 21:28:35"
"High also.","37","8075","89.19","2023-01-04 04:05:51"
"Act go.","112","6591","78.14","2022-12-10 02:52:38"
"Again.","154","17656","68.80","2022-12-09 07:55:10"
"Sit.","145","1202","69.80","2023-01-04 17:07:20"
"Parent.","47","5684","2.48","2022-12-07 08:04:33"
"Fire.","60","2601","40.79","2022-12-20 06:40:31"
"Report I.","23","7260","24.42","2022-12-16 07:51:58"
"Exactly.","149","5240","80.24","2022-12-30 03:19:44"
"Boy try.","22","1422","96.17","2022-12-23 07:39:24"
"Meeting.","187","11036","34.47","2022-12-13 17:56:47"
"Federal.","94","11038","81.72","2023-01-01 05:36:22"
"Court us.","8","11861","33.94","2023-01-03 19:36:23"
"Less.","9","10276","48.37","2022-12-28 13:09:27"
"President.","63","11059","94.47","2022-12-24 08:15:43"
"Sport.","179","12040","47.65","2022-12-15 03:11:08"
"Southern.","152","4530","23.30","2022-12-24 11:45:13"
"Discuss.","87","432","16.28","2022-12-13 01:55:02"
"Left need.","62","2543","18.19","2022-12-08 09:48:12"
"All.","158","318","79.63","2023-01-02 10:09:58"
"Eight.","122","16987","17.58","2022-12-19 03:38:54"
"Situation.","17","10201","1.79","2022-12-06 19:00:06"
"Very.","28","13596","42.13","2022-12-30 22:27:29"
"Deal to.","50","5500","54.01","2022-12-20 01:27:33"
"Civil.","54","13553","59.11","2022-12-07 17:01:53"
"Think.","131","19470","40.06","2022-12-25 18:35:20"
"Floor.","159","4473","97.80","2022-12-31 18:53:35"
"Short not.","191","16184","7.95","2023-01-04 15:28:17"
"Tell.","164","19190","75.24","2022-12-22 02:11:33"
"Treatment.","175","9888","34.74","2022-12-25 14:56:14"
"Since two.","5","1271","89.82","2022-12-11 08:12:44"
"Side site.","152","18274","71.79","2022-12-16 11:54:26"
"Ball.","130","7901","86.51","2022-12-14 23:24:33"
"City.","118","17952","12.35","2022-12-31 20:04:22"
"Piece.","42","1599","6.64","2022-12-25 20:38:03"
"Activity.","51","3008","36.49","2022-12-10 07:17:24"
"Garden.","161","640","23.32","2022-12-15 07:00:25"
"Theory.","113","10946","42.69","2022-12-22 22:37:05"
"Bad sing.","2","13023","11.36","2022-12-22 04:16:22"
"Long line.","52","15416","13.70","2022-12-20 05:34:44"
"Oil.","105","13699","86.49","2022-12-30 03:05:44"
"Career.","170","15638","5.88","2022-12-12 23:59:38"
"Word.","2","8826","45.65","2023-01-03 23:37:25"
"Represent.","48","13617","97.62","2022-12-13 22:53:16"
"Often.","23","292","35.13","2022-12-15 05:00:07"
"Face rest.","142","11254","86.97","2023-01-02 17:01:48"
"Look.","141","11579","21.47","2022-12-26 01:41:22"
"Play.","105","12","95.04","2022-12-28 05:02:09"
"Chance.","102","16474","44.81","2022-12-19 22:36:09"
"Create.","113","928","57.51","2022-12-21 03:36:08"
"Memory.","139","8870","5.48","2022-12-20 09:17:14"
"Present.","31","16303","1.81","2023-01-02 18:45:12"
"Window.","169","18528","43.26","2022-12-08 10:46:40"
"Yeah.","32","15449","93.54","2022-12-27 15:27:33"
"Buy.","67","18520","21.73","2022-12-20 20:44:36"
"Good word.","116","11176","18.95","2022-12-11 08:33:25"
"Sea song.","82","3577","16.33","2022-12-17 12:07:32"
"Clearly.","11","10856","24.35","2022-12-20 12:54:13"
"Sort.","146","1418","44.20","2022-12-18 06:50:12"
"Support.","138","17266","1.57","2022-12-20 01:51:21"
"No page.","16","4746","52.09","2022-12-14 00:05:42"
"Very.","10","7883","27.37","2022-12-08 21:57:45"
"Best.","184","12772","29.65","2023-01-03 08:30:31"
"Happy.","193","4545","82.04","2022-12-08 16:09:15"
"Suggest.","95","11160","17.51","2022-12-25 08:56:19"
"Enough.","93","4275","82.72","2022-12-22 19:08:24"
"Me data.","123","15885","59.98","2022-12-24 18:48:22"
"Of own.","33","9972","79.02","2022-12-09 15:50:31"
"Example.","92","4307","69.47","2022-12-31 11:49:16"
"Standard.","40","16183","88.41","2023-01-04 15:43:08"
"Business.","50","1039","98.71","2023-01-02 00:39:42"
"Appear.","113","7178","43.45","2023-01-03 08:47:50"
"Carry.","55","10397","40.06","2022-12-28 10:43:04"
"West case.","109","4260","58.33","2023-01-05 09:10:45"
"Perhaps.","106","2742","89.13","2022-12-18 23:22:08"
"Nation.","148","17618","98.43","2022-12-28 23:24:33"
"Behavior.","36","12340","17.51","2022-12-30 00:25:44"
"Sing.","4","16423","57.73","2022-12-15 04:53:40"
"Parent he.","34","9380","41.97","2022-12-17 12:23:58"
"Scene.","88","9219","81.97","2022-12-29 11:42:09"
"Share.","91","13057","79.31","2022-12-30 12:38:28"
"Fact.","77","17966","15.96","2022-12-19 12:04:29"
"Cause.","33","7399","90.80","2022-12-12 06:28:59"
"Risk rest.","18","15693","84.78","2022-12-15 04:57:38"
"Nation.","133","15865","93.64","2022-12-28 11:50:51"
"Sense.","162","18317","42.66","2022-12-14 22:51:10"
"Various.","54","7547","86.65","2022-12-07 23:56:26"
"Box food.","102","1370","21.70","2022-12-29 03:26:22"
"Down once.","67","14191","77.55","2022-12-11 17:16:25"
"Where.","69","11540","62.37","2023-01-02 07:54:20"
"Just door.","110","8338","9.81","2022-12-08 12:29:49"
"Energy.","35","12888","60.71","2022-12-30 20:44:31"
"Girl.","92","6357","33.23","2022-12-11 08:42:25"
"Suffer.","156","8143","68.64","2022-12-16 05:14:24"
"Degree.","175","232","15.55","2022-12-23 06:54:09"
"Pick.","191","6788","54.58","2022-12-25 09:02:53"
"Teacher.","31","16836","11.90","2022-12-27 11:09:39"
"Compare.","114","2974","82.21","2022-12-22 12:20:27"
"Hot water.","106","1040","68.47","2022-12-18 04:49:57"
"Maybe.","193","12300","54.84","2022-12-24 23:56:59"
"Attorney.","178","4475","26.93","2022-12-31 04:06:24"
"Space.","50","15091","29.13","2022-12-26 00:54:32"
"Surface.","149","9389","64.28","2023-01-03 17:30:28"
"Surface.","125","11035","6.61","2022-12-15 08:47:40"
"Office.","151","2677","0.94","2022-12-09 02:50:45"
"Ever.","111","4894","32.56","2022-12-08 02:22:12"
"Teach.","186","8130","74.62","2022-12-19 01:54:17"
"Natural.","198","3884","37.05","2022-12-27 05:22:16"
"Drive.","119","2400","33.85","2023-01-03 03:03:55"
"Car.","6","6349","71.38","2022-12-15 11:43:12"
"Parent.","4","12945","70.87","2022-12-07 03:59:54"
"Shoulder.","137","3306","82.62","2023-01-03 03:19:01"
"Any dog.","31","1884","76.74","2022-12-29 12:16:29"
"Radio.","185","16204","22.22","2022-12-15 04:15:10"
"Enjoy.","163","10760","28.91","2022-12-19 08:42:08"
"Coach bag.","33","12542","23.48","2022-12-28 19:30:41"
"Letter Mr.","135","5340","80.89","2022-12-28 23:31:10"
"Turn.","182","14088","85.96","2023-01-04 20:09:06"
"Page.","193","13182","75.24","2022-12-14 15:35:37"
"No close.","61","6255","70.45","2022-12-15 00:15:48"
"Event.","73","2299","63.52","2023-01-01 20:04:30"
"Baby.","29","3503","25.01","2022-12-23 20:10:07"
"Cup half.","12","1123","61.77","2023-01-01 15:44:31"
"Enjoy.","23","6243","57.79","2022-12-30 04:29:28"
"Music us.","182","611","68.33","2022-12-23 14:16:21"
"Light.","46","8232","82.07","2023-01-05 04:09:36"
"Decade.","152","4263","53.83","2022-12-10 23:02:05"
"House.","19","3508","58.80","2022-12-31 14:30:52"
"Mr voice.","151","17581","67.36","2022-12-08 05:50:10"
"Road.","139","13014","19.14","2022-12-20 10:19:28"
"Wonder.","74","10743","73.83","2022-12-12 05:28:24"
"Beautiful.","182","748","1.78","2022-12-08 10:46:19"
"Charge.","20","7790","30.87","2022-12-12 01:11:40"
"Firm.","143","14662","17.91","2022-12-31 17:56:53"
"Mrs lead.","34","13449","85.76","2022-12-28 11:51:23"
"Look.","195","1589","93.53","2022-12-19 22:46:24"
"Social.","64","6557","64.59","2022-12-23 14:50:40"
"Series.","99","12798","81.17","2022-12-29 10:57:39"
"Big.","175","13686","23.91","2022-12-14 19:33:02"
"Character.","192","12899","70.32","2023-01-05 09:06:32"
"Defense.","94","2043","83.83","2023-01-04 09:13:08"
"History.","106","7786","17.96","2023-01-01 11:11:47"
"Company.","119","13874","33.81","2022-12-21 01:34:29"
"Maintain.","38","17926","6.40","2022-12-09 23:07:22"
"Firm.","83","9611","43.03","2022-12-16 13:01:22"
"Despite.","120","18025","67.58","2022-12-09 02:59:53"
"Imagine.","85","7620","91.22","2022-12-26 09:37:18"
"Herself.","2","12928","19.59","2022-12-22 13:55:31"
"Structure.","11","15070","87.51","2022-12-09 05:24:00"
"Way rate.","65","3644","33.31","2022-12-19 16:47:48"
"Choose.","52","18214","78.20","2022-12-07 09:49:11"
"Agent far.","169","12047","73.55","2022-12-15 15:04:11"
"Girl feel.","152","2958","92.17","2022-12-30 13:19:36"
"Girl bill.","176","11410","43.43","2022-12-11 03:29:38"
"Try sing.","5","2052","60.75","2022-12-12 00:35:52"
"That of.","120","7264","93.90","2022-12-18 23:24:37"
"Old door.","193","8776","37.19","2022-12-30 15:13:40"
"Might.","53","9984","74.37","2022-12-23 06:46:35"
"Baby list.","24","19282","90.59","2023-01-01 17:07:50"
"Seek play.","119","8776","86.09","2022-12-29 04:14:17"
"Community.","150","9988","61.92","2022-12-21 02:48:05"
"Time full.","98","10049","0.62","2022-12-20 03:37:55"
"Four sing.","136","9972","40.70","2023-01-05 17:39:47"
"Event.","111","17931","62.68","2022-12-12 04:08:40"
"Because.","70","14202","54.59","2023-01-01 10:55:14"
"Way begin.","166","15028","73.79","2022-12-17 09:48:00"
"So strong.","192","12406","5.10","2022-12-19 15:38:17"
"Value.","35","8032","94.08","2023-01-02 09:24:08"
"View.","6","2186","67.72","2022-12-17 09:27:33"
"Next also.","94","16079","66.53","2023-01-01 18:26:38"
"Them.","119","4143","52.03","2022-12-09 08:41:50"
"Friend.","162","4272","30.83","2022-12-23 22:20:38"
"Set cause.","91","3575","93.93","2022-12-30 02:33:35"
"Choose.","181","18733","49.80","2022-12-14 23:54:54"
"Outside.","129","10854","22.98","2022-12-25 16:40:18"
"Education.","190","5966","41.60","2022-12-20 00:13:50"
"Dinner.","109","2927","25.43","2023-01-05 03:01:18"
"Total.","151","14275","93.71","2022-12-09 00:49:09"
"Beyond.","70","7529","72.27","2022-12-08 05:16:40"
"Where.","152","4844","53.92","2022-12-30 20:48:05"
"Join risk.","154","2489","81.77","2022-12-29 05:36:28"
"Describe.","73","11771","46.18","2022-12-20 22:01:54"
"City into.","187","16216","11.02","2022-12-07 20:37:24"
"Entire.","141","16409","16.82","2022-12-13 06:13:17"
"Sing.","41","17958","92.30","2022-12-10 21:23:58"
"Shoulder.","103","7544","97.89","2022-12-17 04:39:46"
"Learn on.","86","8149","26.13","2022-12-08 07:18:58"
"Even.","121","17965","71.71","2022-12-27 10:29:43"
"Let.","152","4177","41.79","2022-12-09 15:58:46"
"Expect.","107","6515","25.33","2022-12-21 19:19:27"
"Cost blue.","106","19715","77.67","2022-12-30 16:15:51"
"End.","135","10393","60.22","2022-12-27 19:58:38"
"Inside.","31","3971","38.66","2022-12-12 13:28:48"
"Third.","101","5361","39.67","2023-01-01 08:04:05"
"Whose few.","161","6832","96.06","2022-12-09 01:50:38"
"Room.","71","17186","32.86","2022-12-11 21:17:00"
"Them.","20","5402","83.18","2022-12-24 15:28:47"
"Turn.","162","19253","46.93","2022-12-23 01:24:09"
"Affect.","40","2006","71.54","2022-12-07 04:53:49"
"Staff.","130","2790","99.42","2022-12-14 03:14:16"
"Two.","173","19350","59.63","2022-12-11 11:04:18"
"Though.","54","1664","99.49","2023-01-04 14:27:02"
"Floor.","165","537","60.68","2023-01-03 17:16:02"
"Far born.","183","14090","23.42","2023-01-01 21:32:52"
"Letter.","78","2564","84.22","2022-12-07 21:00:07"
"Born.","128","2840","97.48","2022-12-21 09:21:20"
"Official.","199","667","51.59","2022-12-27 18:48:08"
"Congress.","98","15909","56.17","2022-12-31 06:04:58"
"Oil all.","180","14801","54.82","2022-12-08 12:26:44"
"Society.","31","8465","84.59","2022-12-11 12:26:56"
"Hour.","107","1086","99.05","2022-12-16 15:28:27"
"Hope big.","183","11105","33.47","2023-01-04 12:39:37"
"World lot.","64","13413","23.30","2022-12-14 14:48:20"
"Cup.","86","10998","38.78","2022-12-09 14:06:17"
"Though.","104","10670","92.03","2022-12-20 20:48:23"
"Major.","6","19000","55.54","2022-12-22 16:24:49"
"Anything.","154","4476","54.69","2023-01-05 05:59:52"
"Work too.","126","12955","48.15","2022-12-07 07:47:48"
"Time.","138","16955","14.77","2022-12-28 06:30:03"
"Education.","175","19940","13.00","2022-12-19 13:57:54"
"Anything.","63","9426","84.65","2023-01-04 09:44:31"
"More.","88","18528","91.41","2022-12-15 20:50:30"
"Soldier.","177","14514","73.95","2023-01-01 10:27:11"
"Modern.","50","5047","70.28","2022-12-16 04:57:11"
"Bill.","112","496","50.43","2022-12-26 00:32:03"
"Miss eye.","116","14677","11.06","2022-12-13 23:26:03"
"Democrat.","39","16811","79.94","2022-12-30 13:41:50"
"Laugh.","132","2425","13.74","2022-12-17 07:50:30"
"Leader.","97","9439","74.50","2022-12-29 00:14:31"
"Job rise.","90","3418","38.01","2022-12-31 07:13:04"
"Which.","57","3868","93.66","2022-12-10 00:04:53"
"Tend.","138","637","35.13","2022-12-18 22:36:58"
"Beautiful.","138","14468","19.25","2022-12-31 17:42:41"
"Though.","93","3932","83.10","2022-12-20 13:18:13"
"Fight.","136","3512","13.52","2022-12-12 16:56:14"
"Prevent.","19","15658","58.75","2023-01-05 14:25:49"
"Program.","135","4552","18.38","2022-12-15 09:31:28"
"Personal.","24","13408","12.74","2022-12-30 09:13:43"
"Think.","115","5348","15.02","2022-12-16 03:29:40"
"Animal.","119","16211","7.13","2023-01-01 11:29:30"
"Peace.","122","898","20.99","2022-12-18 22:16:55"
"Remember.","109","8084","43.53","2022-12-30 16:05:07"
"Worker.","86","13142","78.42","2022-12-19 00:41:41"
"Number.","181","8708","97.02","2022-12-25 14:05:05"
"Recognize.","69","8176","96.44","2022-12-17 10:31:46"
"Try live.","15","9973","93.64","2022-12-25 06:29:36"
"Leave.","74","10341","87.10","2022-12-09 18:07:46"
"Section.","60","1072","53.49","2022-12-29 20:36:06"
"Party key.","2","2590","78.83","2022-12-29 01:01:26"
"Before.","143","11448","58.55","2023-01-03 09:12:49"
"Way meet.","199","9973","10.48","2022-12-18 05:10:16"
"Outside.","118","7513","25.01","2022-12-27 06:05:41"
"Worker.","104","13075","31.26","2022-12-29 04:53:17"
"Thank.","172","444","3.90","2022-12-22 01:26:50"
"Agreement.","37","9391","18.81","2022-12-24 01:12:16"
"Walk.","196","11391","42.58","2022-12-07 12:38:46"
"Fire door.","42","326","7.94","2023-01-01 03:22:24"
"From.","88","11160","81.52","2022-12-26 09:20:37"
"As.","157","6700","58.02","2022-12-14 19:57:43"
"Page.","83","8333","55.41","2023-01-05 02:11:19"
"Factor.","128","15423","11.46","2022-12-07 09:33:05"
"Rock.","120","11962","32.69","2023-01-02 20:39:07"
"Wait.","171","18194","37.53","2022-12-22 03:35:58"
"New.","46","19232","14.82","2022-12-11 03:01:57"
"Believe.","181","16146","57.74","2022-12-27 21:23:24"
"Act plant.","191","9139","98.26","2022-12-15 21:27:05"
"Song.","128","2512","24.48","2023-01-03 09:17:18"
"Fine dark.","137","17409","85.44","2023-01-04 09:44:19"
"Myself.","106","4424","85.87","2022-12-16 16:00:18"
"But.","56","18370","76.13","2022-12-20 07:22:02"
"Treatment.","39","3007","34.14","2022-12-22 13:00:22"
"Morning.","142","11145","30.89","2022-12-19 07:14:35"
"Parent.","84","3335","29.56","2022-12-21 00:31:09"
"Alone.","43","16228","3.37","2022-12-11 08:46:03"
"Service.","22","848","47.70","2022-12-15 15:32:09"
"Such ask.","80","10771","49.90","2022-12-25 03:13:16"
"Base.","80","10182","59.19","2022-12-30 14:06:46"
"Politics.","188","2115","63.76","2022-12-15 06:33:59"
"People.","196","7916","21.62","2022-12-19 17:16:19"
"Employee.","5","4975","76.52","2022-12-29 05:54:31"
"Establish.","15","18961","8.77","2022-12-18 17:16:09"
"Lot place.","127","16153","45.80","2022-12-29 10:48:06"
"Former.","62","1739","74.52","2022-12-20 19:07:15"
"Apply.","197","11087","6.18","2022-12-17 19:18:02"
"Daughter.","162","9755","71.80","2022-12-28 13:52:42"
"Sort.","54","2033","69.22","2022-12-08 08:49:02"
"Hospital.","184","15060","70.65","2022-12-20 14:17:19"
"List.","116","15485","32.36","2022-12-17 17:01:22"
"These.","39","15586","44.01","2022-12-09 20:24:24"
"Realize.","4","18691","8.24","2022-12-09 07:43:01"
"Hundred.","70","13618","27.39","2022-12-14 21:26:04"
"Hundred.","92","5740","2.38","2022-12-14 13:38:43"
"Education.","127","19942","87.46","2022-12-28 00:07:49"
"In huge.","28","13133","7.45","2022-12-17 16:40:24"
"Machine.","99","19864","19.90","2022-12-14 10:31:07"
"Century.","107","12148","49.99","2022-12-18 23:08:41"
"Bank.","110","7501","18.06","2022-12-26 03:45:58"
"Field.","160","11798","55.55","2022-12-23 20:51:27"
"Laugh.","128","10934","91.64","2022-12-13 14:21:59"
"Own.","8","15413","81.33","2022-12-29 00:56:17"
"Loss.","66","10424","68.08","2022-12-06 21:51:09"
"Or paper.","81","1904","75.56","2022-12-31 01:59:47"
"Thus.","85","18040","6.36","2022-12-16 09:59:12"
"Service.","91","9024","94.69","2023-01-03 02:17:09"
"Learn.","60","19485","22.78","2022-12-07 19:50:55"
"Run.","25","9170","18.34","2022-12-15 01:52:24"
"Into.","19","1451","3.32","2022-12-11 13:05:35"
"Expert.","41","96","25.09","2022-12-18 23:54:11"
"Allow.","23","17135","97.44","2022-12-28 15:13:40"
"Assume.","185","11711","95.27","2023-01-02 16:28:10"
"Whatever.","126","6881","78.97","2023-01-03 22:44:12"
"Else.","15","15666","91.76","2022-12-15 08:01:25"
"Above.","109","5243","40.64","2022-12-30 03:07:15"
"Character.","92","5650","67.11","2022-12-22 21:47:12"
"Treat.","66","18879","55.16","2022-12-07 06:18:06"
"Own room.","153","19151","8.32","2022-12-12 18:23:16"
"Sea on it.","140","15508","45.72","2022-12-26 21:54:45"
"Receive.","41","4317","53.05","2022-12-14 09:48:24"
"Structure.","30","82","38.66","2022-12-24 00:53:35"
"Walk.","100","6264","25.89","2023-01-04 05:06:52"
"Result.","68","16072","47.72","2022-12-16 00:34:36"
"Choice.","41","3709","3.70","2022-12-16 11:04:14"
"Course.","113","13110","97.02","2022-12-17 10:00:25"
"Couple.","182","13522","75.62","2023-01-01 07:59:02"
"Itself.","167","13717","73.97","2022-12-14 03:18:44"
"Gas.","76","13277","72.74","2022-12-08 06:26:55"
"Whole.","25","2841","36.52","2022-12-09 12:00:19"
"Really.","86","12741","54.79","2022-12-27 05:38:24"
"Control.","69","8019","49.23","2022-12-15 11:36:30"
"Learn.","119","338","3.66","2022-12-10 18:47:31"
"Firm.","75","2689","81.85","2022-12-09 02:16:22"
"Culture.","79","14482","8.78","2022-12-08 06:06:13"
"Indeed.","15","5623","49.47","2022-12-25 17:19:25"
"Meet.","133","10384","43.92","2022-12-15 21:47:55"
"Word ball.","171","15196","65.32","2022-12-16 13:25:13"
"Mention.","136","754","97.67","2022-12-09 14:21:23"
"Have.","172","4894","86.04","2022-12-26 20:10:59"
"Attorney.","174","3606","76.27","2022-12-18 07:48:16"
"Game.","105","11444","10.30","2022-12-16 13:36:30"
